HotelId,HotelName,VenueId,BoardId,BoardCode,CategoryId,CategoryName,GapType,SuggestedRPC,SuggestedITC,Reason
193899,The Villa Casa Casuarina,5075,1,RO,2,superior,A,12035,SPR,Board RO exists for hotel but category superior is missing
193899,The Villa Casa Casuarina,5075,2,BB,2,superior,A,13168,SPR,Board BB exists for hotel but category superior is missing
193899,The Villa Casa Casuarina,5075,2,BB,4,deluxe,A,13168,DLX,Board BB exists for hotel but category deluxe is missing
194274,HOTEL DUO,2993,1,RO,4,deluxe,A,7588,DLX,Board RO exists for hotel but category deluxe is missing
194274,HOTEL DUO,2993,1,RO,12,suite,A,7588,Suite,Board RO exists for hotel but category suite is missing
194274,HOTEL DUO,2993,2,BB,4,deluxe,A,7589,DLX,Board BB exists for hotel but category deluxe is missing
194274,HOTEL DUO,2993,2,BB,12,suite,A,7589,Suite,Board BB exists for hotel but category suite is missing
194365,Hotel La Perle,2966,1,RO,4,deluxe,A,7549,DLX,Board RO exists for hotel but category deluxe is missing
194365,Hotel La Perle,2966,1,RO,12,suite,A,7549,Suite,Board RO exists for hotel but category suite is missing
196481,Port Hotel,2827,2,BB,2,superior,A,7138,SPR,Board BB exists for hotel but category superior is missing
196481,Port Hotel,2827,2,BB,4,deluxe,A,7138,DLX,Board BB exists for hotel but category deluxe is missing
196481,Port Hotel,2827,2,BB,12,suite,A,7138,Suite,Board BB exists for hotel but category suite is missing
197163,Saint-Roch,3028,1,RO,4,deluxe,A,7675,DLX,Board RO exists for hotel but category deluxe is missing
197163,Saint-Roch,3028,1,RO,12,suite,A,7675,Suite,Board RO exists for hotel but category suite is missing
199232,Home Latin,3030,1,RO,2,superior,A,7671,SPR,Board RO exists for hotel but category superior is missing
199232,Home Latin,3030,1,RO,4,deluxe,A,7671,DLX,Board RO exists for hotel but category deluxe is missing
199232,Home Latin,3030,1,RO,12,suite,A,7671,Suite,Board RO exists for hotel but category suite is missing
199232,Home Latin,3030,2,BB,2,superior,A,7672,SPR,Board BB exists for hotel but category superior is missing
199232,Home Latin,3030,2,BB,4,deluxe,A,7672,DLX,Board BB exists for hotel but category deluxe is missing
199232,Home Latin,3030,2,BB,12,suite,A,7672,Suite,Board BB exists for hotel but category suite is missing
199631,Hotel Flor Rivoli ,2968,1,RO,2,superior,A,7546,SPR,Board RO exists for hotel but category superior is missing
199631,Hotel Flor Rivoli ,2968,1,RO,4,deluxe,A,7546,DLX,Board RO exists for hotel but category deluxe is missing
199631,Hotel Flor Rivoli ,2968,1,RO,12,suite,A,7546,Suite,Board RO exists for hotel but category suite is missing
205608,Arbel Suites Hotel,2833,1,RO,2,superior,A,7149,SPR,Board RO exists for hotel but category superior is missing
205608,Arbel Suites Hotel,2833,1,RO,12,suite,A,7149,Suite,Board RO exists for hotel but category suite is missing
205608,Arbel Suites Hotel,2833,2,BB,2,superior,A,7150,SPR,Board BB exists for hotel but category superior is missing
205608,Arbel Suites Hotel,2833,2,BB,12,suite,A,7150,Suite,Board BB exists for hotel but category suite is missing
208326,Hotel Emile / Sevigne Hotel Paris,2970,1,RO,4,deluxe,A,7543,DLX,Board RO exists for hotel but category deluxe is missing
208326,Hotel Emile / Sevigne Hotel Paris,2970,1,RO,12,suite,A,7543,Suite,Board RO exists for hotel but category suite is missing
208326,Hotel Emile / Sevigne Hotel Paris,2970,2,BB,4,deluxe,A,7544,DLX,Board BB exists for hotel but category deluxe is missing
208326,Hotel Emile / Sevigne Hotel Paris,2970,2,BB,12,suite,A,7544,Suite,Board BB exists for hotel but category suite is missing
210263,Apex Temple Court Hotel,2858,1,RO,4,deluxe,A,7188,DLX,Board RO exists for hotel but category deluxe is missing
210263,Apex Temple Court Hotel,2858,1,RO,12,suite,A,7188,Suite,Board RO exists for hotel but category suite is missing
210263,Apex Temple Court Hotel,2858,2,BB,4,deluxe,A,7189,DLX,Board BB exists for hotel but category deluxe is missing
210263,Apex Temple Court Hotel,2858,2,BB,12,suite,A,7189,Suite,Board BB exists for hotel but category suite is missing
212318,SENTIDO REEF OASIS SENSES,2921,1,RO,4,deluxe,A,7323,DLX,Board RO exists for hotel but category deluxe is missing
212318,SENTIDO REEF OASIS SENSES,2921,1,RO,12,suite,A,7323,Suite,Board RO exists for hotel but category suite is missing
212318,SENTIDO REEF OASIS SENSES,2921,5,AI,4,deluxe,A,7324,DLX,Board AI exists for hotel but category deluxe is missing
212318,SENTIDO REEF OASIS SENSES,2921,5,AI,12,suite,A,7324,Suite,Board AI exists for hotel but category suite is missing
215712,Mandalay Bay Hotel & Casino,2949,1,RO,2,superior,A,7379,SPR,Board RO exists for hotel but category superior is missing
215712,Mandalay Bay Hotel & Casino,2949,1,RO,4,deluxe,A,7379,DLX,Board RO exists for hotel but category deluxe is missing
237161,Citadines Holborn-Covent Garden London,2801,1,RO,2,superior,A,7093,SPR,Board RO exists for hotel but category superior is missing
237161,Citadines Holborn-Covent Garden London,2801,1,RO,4,deluxe,A,7093,DLX,Board RO exists for hotel but category deluxe is missing
237161,Citadines Holborn-Covent Garden London,2801,1,RO,12,suite,A,7093,Suite,Board RO exists for hotel but category suite is missing
237547,Notebook Miami Beach,5102,1,RO,2,superior,A,12070,SPR,Board RO exists for hotel but category superior is missing
237547,Notebook Miami Beach,5102,1,RO,4,deluxe,A,12070,DLX,Board RO exists for hotel but category deluxe is missing
237547,Notebook Miami Beach,5102,1,RO,12,suite,A,12070,Suite,Board RO exists for hotel but category suite is missing
241025,Dream South Beach,5090,1,RO,2,superior,A,12060,SPR,Board RO exists for hotel but category superior is missing
241025,Dream South Beach,5090,1,RO,4,deluxe,A,12060,DLX,Board RO exists for hotel but category deluxe is missing
241168,JW Marriott Marquis Hotel Dubai,2611,1,RO,2,superior,A,6962,SPR,Board RO exists for hotel but category superior is missing
241168,JW Marriott Marquis Hotel Dubai,2611,1,RO,12,suite,A,6962,Suite,Board RO exists for hotel but category suite is missing
241168,JW Marriott Marquis Hotel Dubai,2611,2,BB,2,superior,A,6963,SPR,Board BB exists for hotel but category superior is missing
241168,JW Marriott Marquis Hotel Dubai,2611,2,BB,12,suite,A,6963,Suite,Board BB exists for hotel but category suite is missing
241415,Conrad Dubai,2872,1,RO,2,superior,A,7261,SPR,Board RO exists for hotel but category superior is missing
241415,Conrad Dubai,2872,1,RO,12,suite,A,7261,Suite,Board RO exists for hotel but category suite is missing
241415,Conrad Dubai,2872,2,BB,2,superior,A,7262,SPR,Board BB exists for hotel but category superior is missing
241415,Conrad Dubai,2872,2,BB,12,suite,A,7262,Suite,Board BB exists for hotel but category suite is missing
241446,Dolphin Viliage,3009,1,RO,2,superior,A,7629,SPR,Board RO exists for hotel but category superior is missing
241446,Dolphin Viliage,3009,1,RO,4,deluxe,A,7629,DLX,Board RO exists for hotel but category deluxe is missing
241446,Dolphin Viliage,3009,1,RO,12,suite,A,7629,Suite,Board RO exists for hotel but category suite is missing
241446,Dolphin Viliage,3009,2,BB,2,superior,A,7630,SPR,Board BB exists for hotel but category superior is missing
241446,Dolphin Viliage,3009,2,BB,4,deluxe,A,7630,DLX,Board BB exists for hotel but category deluxe is missing
241446,Dolphin Viliage,3009,2,BB,12,suite,A,7630,Suite,Board BB exists for hotel but category suite is missing
253174,The Mercer,2792,1,RO,2,superior,A,7070,SPR,Board RO exists for hotel but category superior is missing
253174,The Mercer,2792,1,RO,12,suite,A,7070,Suite,Board RO exists for hotel but category suite is missing
253174,The Mercer,2792,2,BB,2,superior,A,7071,SPR,Board BB exists for hotel but category superior is missing
253174,The Mercer,2792,2,BB,12,suite,A,7071,Suite,Board BB exists for hotel but category suite is missing
254198,Hilton Cabana Miami Beach,5115,1,RO,2,superior,A,12035,SPR,Board RO exists for hotel but category superior is missing
254198,Hilton Cabana Miami Beach,5115,2,BB,2,superior,A,13168,SPR,Board BB exists for hotel but category superior is missing
254198,Hilton Cabana Miami Beach,5115,2,BB,4,deluxe,A,13168,DLX,Board BB exists for hotel but category deluxe is missing
254941,Address Boulevard,2888,1,RO,1,standard,A,7215,Stnd,Board RO exists for hotel but category standard is missing
254941,Address Boulevard,2888,1,RO,2,superior,A,7215,SPR,Board RO exists for hotel but category superior is missing
254941,Address Boulevard,2888,2,BB,1,standard,A,7216,Stnd,Board BB exists for hotel but category standard is missing
254941,Address Boulevard,2888,2,BB,2,superior,A,7216,SPR,Board BB exists for hotel but category superior is missing
264084,Sloane Square Hotel,2861,1,RO,4,deluxe,A,7194,DLX,Board RO exists for hotel but category deluxe is missing
264084,Sloane Square Hotel,2861,1,RO,12,suite,A,7194,Suite,Board RO exists for hotel but category suite is missing
264523,Residence Suites,2836,1,RO,2,superior,A,7154,SPR,Board RO exists for hotel but category superior is missing
265475,Grandior Hotel Prague,2952,1,RO,2,superior,A,7383,SPR,Board RO exists for hotel but category superior is missing
265475,Grandior Hotel Prague,2952,1,RO,12,suite,A,7383,Suite,Board RO exists for hotel but category suite is missing
265475,Grandior Hotel Prague,2952,2,BB,2,superior,A,7384,SPR,Board BB exists for hotel but category superior is missing
265475,Grandior Hotel Prague,2952,2,BB,12,suite,A,7384,Suite,Board BB exists for hotel but category suite is missing
266841,Villa Ba Moshava By Brown (Formerly Arcadia Ba'Moshava Jerusalem),3055,1,RO,4,deluxe,A,7754,DLX,Board RO exists for hotel but category deluxe is missing
266841,Villa Ba Moshava By Brown (Formerly Arcadia Ba'Moshava Jerusalem),3055,1,RO,12,suite,A,7754,Suite,Board RO exists for hotel but category suite is missing
266841,Villa Ba Moshava By Brown (Formerly Arcadia Ba'Moshava Jerusalem),3055,2,BB,4,deluxe,A,7755,DLX,Board BB exists for hotel but category deluxe is missing
266841,Villa Ba Moshava By Brown (Formerly Arcadia Ba'Moshava Jerusalem),3055,2,BB,12,suite,A,7755,Suite,Board BB exists for hotel but category suite is missing
277280,Hôtel Gaythering,5132,1,RO,2,superior,A,12035,SPR,Board RO exists for hotel but category superior is missing
277280,Hôtel Gaythering,5132,2,BB,2,superior,A,13168,SPR,Board BB exists for hotel but category superior is missing
277280,Hôtel Gaythering,5132,2,BB,4,deluxe,A,13168,DLX,Board BB exists for hotel but category deluxe is missing
285709,Market House - An Atlas Boutique Hotel,2829,1,RO,4,deluxe,A,7141,DLX,Board RO exists for hotel but category deluxe is missing
285709,Market House - An Atlas Boutique Hotel,2829,1,RO,12,suite,A,7141,Suite,Board RO exists for hotel but category suite is missing
285709,Market House - An Atlas Boutique Hotel,2829,2,BB,4,deluxe,A,7142,DLX,Board BB exists for hotel but category deluxe is missing
285709,Market House - An Atlas Boutique Hotel,2829,2,BB,12,suite,A,7142,Suite,Board BB exists for hotel but category suite is missing
286236,Hotel Croydon,5131,1,RO,2,superior,A,12035,SPR,Board RO exists for hotel but category superior is missing
286236,Hotel Croydon,5131,2,BB,2,superior,A,13168,SPR,Board BB exists for hotel but category superior is missing
286236,Hotel Croydon,5131,2,BB,4,deluxe,A,13168,DLX,Board BB exists for hotel but category deluxe is missing
301583,The Gates Hotel South Beach - a DoubleTree by Hilton,5140,1,RO,2,superior,A,12035,SPR,Board RO exists for hotel but category superior is missing
301583,The Gates Hotel South Beach - a DoubleTree by Hilton,5140,2,BB,2,superior,A,13168,SPR,Board BB exists for hotel but category superior is missing
301583,The Gates Hotel South Beach - a DoubleTree by Hilton,5140,2,BB,4,deluxe,A,13168,DLX,Board BB exists for hotel but category deluxe is missing
301640,Hilton Garden Inn Miami South Beach,5279,1,RO,2,superior,A,12035,SPR,Board RO exists for hotel but category superior is missing
301640,Hilton Garden Inn Miami South Beach,5279,2,BB,2,superior,A,13168,SPR,Board BB exists for hotel but category superior is missing
301640,Hilton Garden Inn Miami South Beach,5279,2,BB,4,deluxe,A,13168,DLX,Board BB exists for hotel but category deluxe is missing
301645,Gale South Beach,5267,1,RO,2,superior,A,12035,SPR,Board RO exists for hotel but category superior is missing
301645,Gale South Beach,5267,2,BB,2,superior,A,13168,SPR,Board BB exists for hotel but category superior is missing
301645,Gale South Beach,5267,2,BB,4,deluxe,A,13168,DLX,Board BB exists for hotel but category deluxe is missing
305323,SUNRISE Arabian Beach Resort,2914,1,RO,1,standard,A,7313,Stnd,Board RO exists for hotel but category standard is missing
305323,SUNRISE Arabian Beach Resort,2914,2,BB,1,standard,A,7314,Stnd,Board BB exists for hotel but category standard is missing
313608,Shani Jerusalem,3015,1,RO,2,superior,A,7639,SPR,Board RO exists for hotel but category superior is missing
313608,Shani Jerusalem,3015,1,RO,4,deluxe,A,7639,DLX,Board RO exists for hotel but category deluxe is missing
313608,Shani Jerusalem,3015,2,BB,2,superior,A,7640,SPR,Board BB exists for hotel but category superior is missing
313608,Shani Jerusalem,3015,2,BB,4,deluxe,A,7640,DLX,Board BB exists for hotel but category deluxe is missing
314212,Hyatt Centric South Beach Miami (City View),5097,1,RO,2,superior,A,12066,SPR,Board RO exists for hotel but category superior is missing
314212,Hyatt Centric South Beach Miami (City View),5097,1,RO,12,suite,A,12066,Suite,Board RO exists for hotel but category suite is missing
316281,Esprit Saint Germain,3031,1,RO,4,deluxe,A,7669,DLX,Board RO exists for hotel but category deluxe is missing
316281,Esprit Saint Germain,3031,1,RO,12,suite,A,7669,Suite,Board RO exists for hotel but category suite is missing
316281,Esprit Saint Germain,3031,2,BB,4,deluxe,A,7670,DLX,Board BB exists for hotel but category deluxe is missing
316281,Esprit Saint Germain,3031,2,BB,12,suite,A,7670,Suite,Board BB exists for hotel but category suite is missing
318831,Brown Beach House,3046,2,BB,2,superior,A,7740,SPR,Board BB exists for hotel but category superior is missing
318831,Brown Beach House,3046,2,BB,12,suite,A,7740,Suite,Board BB exists for hotel but category suite is missing
321314,Taj Dubai Hotel,2863,1,RO,12,suite,A,7279,Suite,Board RO exists for hotel but category suite is missing
321314,Taj Dubai Hotel,2863,2,BB,12,suite,A,7280,Suite,Board BB exists for hotel but category suite is missing
324657,"Habtoor Palace, LXR Hotels & Resorts (Ex. THE ST. REGIS)",2889,1,RO,2,superior,A,7213,SPR,Board RO exists for hotel but category superior is missing
324657,"Habtoor Palace, LXR Hotels & Resorts (Ex. THE ST. REGIS)",2889,1,RO,12,suite,A,7213,Suite,Board RO exists for hotel but category suite is missing
324657,"Habtoor Palace, LXR Hotels & Resorts (Ex. THE ST. REGIS)",2889,2,BB,2,superior,A,7214,SPR,Board BB exists for hotel but category superior is missing
324657,"Habtoor Palace, LXR Hotels & Resorts (Ex. THE ST. REGIS)",2889,2,BB,12,suite,A,7214,Suite,Board BB exists for hotel but category suite is missing
333502,Eurostars Langford Hotel,5098,1,RO,2,superior,A,12067,SPR,Board RO exists for hotel but category superior is missing
333502,Eurostars Langford Hotel,5098,2,BB,2,superior,A,13159,SPR,Board BB exists for hotel but category superior is missing
333502,Eurostars Langford Hotel,5098,2,BB,4,deluxe,A,13159,DLX,Board BB exists for hotel but category deluxe is missing
333502,Eurostars Langford Hotel,5098,2,BB,12,suite,A,13159,Suite,Board BB exists for hotel but category suite is missing
348314,The Chess Hotel,2990,1,RO,4,deluxe,A,7594,DLX,Board RO exists for hotel but category deluxe is missing
348314,The Chess Hotel,2990,1,RO,12,suite,A,7594,Suite,Board RO exists for hotel but category suite is missing
348314,The Chess Hotel,2990,2,BB,4,deluxe,A,7595,DLX,Board BB exists for hotel but category deluxe is missing
348314,The Chess Hotel,2990,2,BB,12,suite,A,7595,Suite,Board BB exists for hotel but category suite is missing
356213,Park Plaza Waterloo,2820,1,RO,4,deluxe,A,7127,DLX,Board RO exists for hotel but category deluxe is missing
356213,Park Plaza Waterloo,2820,1,RO,12,suite,A,7127,Suite,Board RO exists for hotel but category suite is missing
356213,Park Plaza Waterloo,2820,2,BB,4,deluxe,A,7128,DLX,Board BB exists for hotel but category deluxe is missing
356213,Park Plaza Waterloo,2820,2,BB,12,suite,A,7128,Suite,Board BB exists for hotel but category suite is missing
360291,Villa Brown Jerusalem,3066,1,RO,2,superior,A,7765,SPR,Board RO exists for hotel but category superior is missing
360291,Villa Brown Jerusalem,3066,1,RO,12,suite,A,7765,Suite,Board RO exists for hotel but category suite is missing
360291,Villa Brown Jerusalem,3066,2,BB,2,superior,A,7766,SPR,Board BB exists for hotel but category superior is missing
360291,Villa Brown Jerusalem,3066,2,BB,12,suite,A,7766,Suite,Board BB exists for hotel but category suite is missing
361242,BROWN BEACH HOUSE DESIGN HOTEL,3073,1,RO,4,deluxe,A,7780,DLX,Board RO exists for hotel but category deluxe is missing
361242,BROWN BEACH HOUSE DESIGN HOTEL,3073,1,RO,12,suite,A,7780,Suite,Board RO exists for hotel but category suite is missing
361242,BROWN BEACH HOUSE DESIGN HOTEL,3073,2,BB,4,deluxe,A,7781,DLX,Board BB exists for hotel but category deluxe is missing
361242,BROWN BEACH HOUSE DESIGN HOTEL,3073,2,BB,12,suite,A,7781,Suite,Board BB exists for hotel but category suite is missing
361657,Hilton Dubai Al Habtoor City (Ex. Westin),2874,1,RO,2,superior,A,7256,SPR,Board RO exists for hotel but category superior is missing
361657,Hilton Dubai Al Habtoor City (Ex. Westin),2874,1,RO,12,suite,A,7256,Suite,Board RO exists for hotel but category suite is missing
361657,Hilton Dubai Al Habtoor City (Ex. Westin),2874,2,BB,2,superior,A,7257,SPR,Board BB exists for hotel but category superior is missing
361657,Hilton Dubai Al Habtoor City (Ex. Westin),2874,2,BB,12,suite,A,7257,Suite,Board BB exists for hotel but category suite is missing
361821,Sheraton Grand Hotel Dubai,2865,1,RO,2,superior,A,7275,SPR,Board RO exists for hotel but category superior is missing
361821,Sheraton Grand Hotel Dubai,2865,1,RO,12,suite,A,7275,Suite,Board RO exists for hotel but category suite is missing
361821,Sheraton Grand Hotel Dubai,2865,2,BB,2,superior,A,7276,SPR,Board BB exists for hotel but category superior is missing
361821,Sheraton Grand Hotel Dubai,2865,2,BB,12,suite,A,7276,Suite,Board BB exists for hotel but category suite is missing
376247,"La Ville Hotel & Suites CITY WALK, Dubai, Autograph Collection",2882,1,RO,2,superior,A,7241,SPR,Board RO exists for hotel but category superior is missing
376247,"La Ville Hotel & Suites CITY WALK, Dubai, Autograph Collection",2882,1,RO,12,suite,A,7241,Suite,Board RO exists for hotel but category suite is missing
376247,"La Ville Hotel & Suites CITY WALK, Dubai, Autograph Collection",2882,2,BB,2,superior,A,7242,SPR,Board BB exists for hotel but category superior is missing
376247,"La Ville Hotel & Suites CITY WALK, Dubai, Autograph Collection",2882,2,BB,12,suite,A,7242,Suite,Board BB exists for hotel but category suite is missing
382417,Grand Hotel Leveque,2981,1,RO,4,deluxe,A,7524,DLX,Board RO exists for hotel but category deluxe is missing
382417,Grand Hotel Leveque,2981,1,RO,12,suite,A,7524,Suite,Board RO exists for hotel but category suite is missing
382417,Grand Hotel Leveque,2981,2,BB,4,deluxe,A,7525,DLX,Board BB exists for hotel but category deluxe is missing
382417,Grand Hotel Leveque,2981,2,BB,12,suite,A,7525,Suite,Board BB exists for hotel but category suite is missing
382813,Dave Gordon - Son Of A Brown,3052,1,RO,2,superior,A,7750,SPR,Board RO exists for hotel but category superior is missing
382813,Dave Gordon - Son Of A Brown,3052,1,RO,12,suite,A,7750,Suite,Board RO exists for hotel but category suite is missing
382813,Dave Gordon - Son Of A Brown,3052,2,BB,2,superior,A,7751,SPR,Board BB exists for hotel but category superior is missing
382813,Dave Gordon - Son Of A Brown,3052,2,BB,12,suite,A,7751,Suite,Board BB exists for hotel but category suite is missing
383277,Iberostar Berkeley Shore Hotel,5092,1,RO,2,superior,A,12061,SPR,Board RO exists for hotel but category superior is missing
383277,Iberostar Berkeley Shore Hotel,5092,2,BB,2,superior,A,13168,SPR,Board BB exists for hotel but category superior is missing
383277,Iberostar Berkeley Shore Hotel,5092,2,BB,4,deluxe,A,13168,DLX,Board BB exists for hotel but category deluxe is missing
388433,Hotel Pierre Nicole,2973,1,RO,2,superior,A,7537,SPR,Board RO exists for hotel but category superior is missing
388433,Hotel Pierre Nicole,2973,1,RO,4,deluxe,A,7537,DLX,Board RO exists for hotel but category deluxe is missing
388433,Hotel Pierre Nicole,2973,1,RO,12,suite,A,7537,Suite,Board RO exists for hotel but category suite is missing
388433,Hotel Pierre Nicole,2973,2,BB,2,superior,A,7538,SPR,Board BB exists for hotel but category superior is missing
388433,Hotel Pierre Nicole,2973,2,BB,4,deluxe,A,7538,DLX,Board BB exists for hotel but category deluxe is missing
388433,Hotel Pierre Nicole,2973,2,BB,12,suite,A,7538,Suite,Board BB exists for hotel but category suite is missing
392590,Hotel du Loiret / Grand Hotel Paris,2969,1,RO,2,superior,A,7545,SPR,Board RO exists for hotel but category superior is missing
392590,Hotel du Loiret / Grand Hotel Paris,2969,1,RO,4,deluxe,A,7545,DLX,Board RO exists for hotel but category deluxe is missing
392590,Hotel du Loiret / Grand Hotel Paris,2969,1,RO,12,suite,A,7545,Suite,Board RO exists for hotel but category suite is missing
392596,MILLESIME HOTEL PARIS,2987,1,RO,4,deluxe,A,7600,DLX,Board RO exists for hotel but category deluxe is missing
392596,MILLESIME HOTEL PARIS,2987,1,RO,12,suite,A,7600,Suite,Board RO exists for hotel but category suite is missing
392596,MILLESIME HOTEL PARIS,2987,2,BB,4,deluxe,A,7601,DLX,Board BB exists for hotel but category deluxe is missing
392596,MILLESIME HOTEL PARIS,2987,2,BB,12,suite,A,7601,Suite,Board BB exists for hotel but category suite is missing
393267,JEANNE D'ARC MARAIS,2991,1,RO,4,deluxe,A,7592,DLX,Board RO exists for hotel but category deluxe is missing
393267,JEANNE D'ARC MARAIS,2991,1,RO,12,suite,A,7592,Suite,Board RO exists for hotel but category suite is missing
393267,JEANNE D'ARC MARAIS,2991,2,BB,4,deluxe,A,7593,DLX,Board BB exists for hotel but category deluxe is missing
393267,JEANNE D'ARC MARAIS,2991,2,BB,12,suite,A,7593,Suite,Board BB exists for hotel but category suite is missing
404578, Daria - Haon Beach Hotel (ex. Yama Hotel; Kfar Kinneret) ,3016,1,RO,2,superior,A,7641,SPR,Board RO exists for hotel but category superior is missing
404578, Daria - Haon Beach Hotel (ex. Yama Hotel; Kfar Kinneret) ,3016,1,RO,4,deluxe,A,7641,DLX,Board RO exists for hotel but category deluxe is missing
404578, Daria - Haon Beach Hotel (ex. Yama Hotel; Kfar Kinneret) ,3016,1,RO,12,suite,A,7641,Suite,Board RO exists for hotel but category suite is missing
404578, Daria - Haon Beach Hotel (ex. Yama Hotel; Kfar Kinneret) ,3016,2,BB,2,superior,A,7642,SPR,Board BB exists for hotel but category superior is missing
404578, Daria - Haon Beach Hotel (ex. Yama Hotel; Kfar Kinneret) ,3016,2,BB,4,deluxe,A,7642,DLX,Board BB exists for hotel but category deluxe is missing
404578, Daria - Haon Beach Hotel (ex. Yama Hotel; Kfar Kinneret) ,3016,2,BB,12,suite,A,7642,Suite,Board BB exists for hotel but category suite is missing
407878,Marlin Waterloo,2822,1,RO,2,superior,A,7131,SPR,Board RO exists for hotel but category superior is missing
407878,Marlin Waterloo,2822,1,RO,12,suite,A,7131,Suite,Board RO exists for hotel but category suite is missing
407878,Marlin Waterloo,2822,2,BB,2,superior,A,7132,SPR,Board BB exists for hotel but category superior is missing
407878,Marlin Waterloo,2822,2,BB,12,suite,A,7132,Suite,Board BB exists for hotel but category suite is missing
408350,Canal Central Hotel,2903,1,RO,12,suite,A,7224,Suite,Board RO exists for hotel but category suite is missing
408350,Canal Central Hotel,2903,2,BB,12,suite,A,7225,Suite,Board BB exists for hotel but category suite is missing
412558,Charmillion Club Resort,2918,1,RO,1,standard,A,7317,Stnd,Board RO exists for hotel but category standard is missing
412558,Charmillion Club Resort,2918,1,RO,12,suite,A,7317,Suite,Board RO exists for hotel but category suite is missing
412558,Charmillion Club Resort,2918,2,BB,1,standard,A,7318,Stnd,Board BB exists for hotel but category standard is missing
412558,Charmillion Club Resort,2918,2,BB,12,suite,A,7318,Suite,Board BB exists for hotel but category suite is missing
412558,Charmillion Club Resort,2918,5,AI,1,standard,A,7846,Stnd,Board AI exists for hotel but category standard is missing
412558,Charmillion Club Resort,2918,5,AI,12,suite,A,7846,Suite,Board AI exists for hotel but category suite is missing
414146,Hotel Belleza,5265,1,RO,2,superior,A,12035,SPR,Board RO exists for hotel but category superior is missing
414146,Hotel Belleza,5265,2,BB,2,superior,A,13168,SPR,Board BB exists for hotel but category superior is missing
414146,Hotel Belleza,5265,2,BB,4,deluxe,A,13168,DLX,Board BB exists for hotel but category deluxe is missing
415363,Hotel de Roubaix,2982,1,RO,2,superior,A,7522,SPR,Board RO exists for hotel but category superior is missing
415363,Hotel de Roubaix,2982,1,RO,4,deluxe,A,7522,DLX,Board RO exists for hotel but category deluxe is missing
415363,Hotel de Roubaix,2982,1,RO,12,suite,A,7522,Suite,Board RO exists for hotel but category suite is missing
415363,Hotel de Roubaix,2982,2,BB,2,superior,A,7523,SPR,Board BB exists for hotel but category superior is missing
415363,Hotel de Roubaix,2982,2,BB,4,deluxe,A,7523,DLX,Board BB exists for hotel but category deluxe is missing
415363,Hotel de Roubaix,2982,2,BB,12,suite,A,7523,Suite,Board BB exists for hotel but category suite is missing
436699,DAMAC Maison Royale The Distinction,2878,1,RO,2,superior,A,7249,SPR,Board RO exists for hotel but category superior is missing
437872,Sofitel Dubai Downtown,2875,1,RO,2,superior,A,7254,SPR,Board RO exists for hotel but category superior is missing
437872,Sofitel Dubai Downtown,2875,1,RO,12,suite,A,7254,Suite,Board RO exists for hotel but category suite is missing
437872,Sofitel Dubai Downtown,2875,2,BB,2,superior,A,7255,SPR,Board BB exists for hotel but category superior is missing
437872,Sofitel Dubai Downtown,2875,2,BB,12,suite,A,7255,Suite,Board BB exists for hotel but category suite is missing
446867,Hotel National Des Arts et Metiers,2997,1,RO,4,deluxe,A,7586,DLX,Board RO exists for hotel but category deluxe is missing
446867,Hotel National Des Arts et Metiers,2997,1,RO,12,suite,A,7586,Suite,Board RO exists for hotel but category suite is missing
446867,Hotel National Des Arts et Metiers,2997,2,BB,4,deluxe,A,7587,DLX,Board BB exists for hotel but category deluxe is missing
446867,Hotel National Des Arts et Metiers,2997,2,BB,12,suite,A,7587,Suite,Board BB exists for hotel but category suite is missing
475912,Poli House By Brown Hotels,3045,1,RO,2,superior,A,7738,SPR,Board RO exists for hotel but category superior is missing
475912,Poli House By Brown Hotels,3045,1,RO,12,suite,A,7738,Suite,Board RO exists for hotel but category suite is missing
475912,Poli House By Brown Hotels,3045,2,BB,2,superior,A,7739,SPR,Board BB exists for hotel but category superior is missing
475912,Poli House By Brown Hotels,3045,2,BB,12,suite,A,7739,Suite,Board BB exists for hotel but category suite is missing
700403,Lighthouse By Brown Hotels,3042,1,RO,4,deluxe,A,7732,DLX,Board RO exists for hotel but category deluxe is missing
700403,Lighthouse By Brown Hotels,3042,1,RO,12,suite,A,7732,Suite,Board RO exists for hotel but category suite is missing
700403,Lighthouse By Brown Hotels,3042,2,BB,4,deluxe,A,7733,DLX,Board BB exists for hotel but category deluxe is missing
700403,Lighthouse By Brown Hotels,3042,2,BB,12,suite,A,7733,Suite,Board BB exists for hotel but category suite is missing
701659,Generator Miami,5274,1,RO,2,superior,A,12035,SPR,Board RO exists for hotel but category superior is missing
701659,Generator Miami,5274,2,BB,2,superior,A,13168,SPR,Board BB exists for hotel but category superior is missing
701659,Generator Miami,5274,2,BB,4,deluxe,A,13168,DLX,Board BB exists for hotel but category deluxe is missing
706661,Geula Suites,2839,1,RO,2,superior,A,7181,SPR,Board RO exists for hotel but category superior is missing
706661,Geula Suites,2839,1,RO,4,deluxe,A,7181,DLX,Board RO exists for hotel but category deluxe is missing
706661,Geula Suites,2839,1,RO,12,suite,A,7181,Suite,Board RO exists for hotel but category suite is missing
733781,DoubleTree by Hilton Miami Doral,5082,1,RO,2,superior,A,12035,SPR,Board RO exists for hotel but category superior is missing
